Repository,Issue Title,Issue URL,Comment Count
zabaras/transformer-physx,Error cell [14] issubclass() arg 1 must be a class,https://github.com/zabaras/transformer-physx/issues/6,3
zabaras/transformer-physx,Delete is True in the following line?,https://github.com/zabaras/transformer-physx/issues/5,1
zabaras/transformer-physx,About the lorenz system,https://github.com/zabaras/transformer-physx/issues/4,1
zabaras/transformer-physx,Maybe a mistake in the current code.,https://github.com/zabaras/transformer-physx/issues/3,1
maikherbig/AIDeveloper,Loading a JSON model,https://github.com/maikherbig/AIDeveloper/issues/54,12
maikherbig/AIDeveloper,AID crashed and quit,https://github.com/maikherbig/AIDeveloper/issues/50,11
maikherbig/AIDeveloper,Required tutorial: How to use AI Models in real life,https://github.com/maikherbig/AIDeveloper/issues/48,2
maikherbig/AIDeveloper,Implement NFNets,https://github.com/maikherbig/AIDeveloper/issues/47,3
maikherbig/AIDeveloper,Why do we have to manually split training and validation images?,https://github.com/maikherbig/AIDeveloper/issues/45,9
maikherbig/AIDeveloper,"Possibility for R-CNNs, SSDs and GANs",https://github.com/maikherbig/AIDeveloper/issues/13,1
maikherbig/AIDeveloper,Being able to use multiple GPUs in AIDeveloper,https://github.com/maikherbig/AIDeveloper/issues/8,3
weberlab-hhu/Helixer,"[Question] Can this be used broadly for all microeukaryotes (e.g., fungi, protists, etc)?",https://github.com/weberlab-hhu/Helixer/issues/100,7
weberlab-hhu/Helixer,Masked or non-masked genomes,https://github.com/weberlab-hhu/Helixer/issues/99,2
weberlab-hhu/Helixer,Clean up passing all the way and only having defaults in the wrong place for the write_by parameter,https://github.com/weberlab-hhu/Helixer/issues/87,1
weberlab-hhu/Helixer,Overlapping does not work with --chunk-size 19440,https://github.com/weberlab-hhu/Helixer/issues/58,1
weberlab-hhu/Helixer,Extend validation of data,https://github.com/weberlab-hhu/Helixer/issues/42,1
weberlab-hhu/Helixer,Benchmark compression alternatives,https://github.com/weberlab-hhu/Helixer/issues/40,1
weberlab-hhu/Helixer,Try reducing the learning rate again at some point,https://github.com/weberlab-hhu/Helixer/issues/32,1
nischi/MMM-Face-Reco-DNN,camera 3 support,https://github.com/nischi/MMM-Face-Reco-DNN/issues/137,3
nischi/MMM-Face-Reco-DNN,OpenCV with PiCamera 2 and Bullseye OS needed changes,https://github.com/nischi/MMM-Face-Reco-DNN/issues/136,1
nischi/MMM-Face-Reco-DNN,Face detection doesn't work,https://github.com/nischi/MMM-Face-Reco-DNN/issues/134,23
nischi/MMM-Face-Reco-DNN,Suspend Face Recognition process,https://github.com/nischi/MMM-Face-Reco-DNN/issues/132,6
nischi/MMM-Face-Reco-DNN,Split extend Dataset to known<>unknown or more detailed,https://github.com/nischi/MMM-Face-Reco-DNN/issues/89,5
nischi/MMM-Face-Reco-DNN,Can you display the video on the mirror?,https://github.com/nischi/MMM-Face-Reco-DNN/issues/68,2
nischi/MMM-Face-Reco-DNN,Possibility to have face recognition run on another Server,https://github.com/nischi/MMM-Face-Reco-DNN/issues/40,2
nischi/MMM-Face-Reco-DNN,Report: OpenCV 4.2.0 working and compile guide,https://github.com/nischi/MMM-Face-Reco-DNN/issues/24,2
nischi/MMM-Face-Reco-DNN,Create Dataset with Camera,https://github.com/nischi/MMM-Face-Reco-DNN/issues/9,1
cansik/deep-vision-processing,can we implement Yolov 5 and 6 with custom data weights,https://github.com/cansik/deep-vision-processing/issues/18,1
cansik/deep-vision-processing,OpenCV for Processing,https://github.com/cansik/deep-vision-processing/issues/17,4
cansik/deep-vision-processing,fix examples for FX2d,https://github.com/cansik/deep-vision-processing/issues/16,1
cansik/deep-vision-processing,DeepSort NN - feature request,https://github.com/cansik/deep-vision-processing/issues/13,2
cansik/deep-vision-processing,Installation of 0.8.1 throws errors - I have also tested 0.8.0 and 0.7.0,https://github.com/cansik/deep-vision-processing/issues/12,1
cansik/deep-vision-processing,UnsatisfiedLinkError: no jniopenblas_nolapack,https://github.com/cansik/deep-vision-processing/issues/10,4
sentinel-hub/eo-flow,Example run is not working,https://github.com/sentinel-hub/eo-flow/issues/43,1
sentinel-hub/eo-flow,Incorrectly implemented MultiHeadAttention in PseTae,https://github.com/sentinel-hub/eo-flow/issues/40,2
sentinel-hub/eo-flow,Different input and output spatial dimensions in notebook example,https://github.com/sentinel-hub/eo-flow/issues/39,2
slimgroup/JUDI.jl,`free_surface=true` doesn't work when source and receivers on the top of the model (on the surface),https://github.com/slimgroup/JUDI.jl/issues/193,2
slimgroup/JUDI.jl,how can I build the starting model (hdf5) files?,https://github.com/slimgroup/JUDI.jl/issues/185,2
slimgroup/JUDI.jl,Added Viking Graben line12 example,https://github.com/slimgroup/JUDI.jl/pull/181,14
slimgroup/JUDI.jl,Modeling/Inversion with ground relief above sea level,https://github.com/slimgroup/JUDI.jl/issues/172,5
slimgroup/JUDI.jl,`judiDataMute` allow set negative `t0`,https://github.com/slimgroup/JUDI.jl/issues/170,1
slimgroup/JUDI.jl,Enable scalar/broadcast operation for LazyPropagation,https://github.com/slimgroup/JUDI.jl/pull/167,11
slimgroup/JUDI.jl,RTM with `subsampling_factor` with `space_order` cause error,https://github.com/slimgroup/JUDI.jl/issues/163,3
JuliaTrustworthyAI/CounterfactualExplanations.jl,Add support for `LoopVectorization`,https://github.com/JuliaTrustworthyAI/CounterfactualExplanations.jl/issues/281,1
JuliaTrustworthyAI/CounterfactualExplanations.jl,GrowingSpheres search path has wrong order and length,https://github.com/JuliaTrustworthyAI/CounterfactualExplanations.jl/issues/255,1
JuliaTrustworthyAI/CounterfactualExplanations.jl,[Penalty strengths] Module for customizing penalty strengths,https://github.com/JuliaTrustworthyAI/CounterfactualExplanations.jl/issues/180,2
JuliaTrustworthyAI/CounterfactualExplanations.jl,[Interface to MLJ] Implement a single class to handle all MLJ models,https://github.com/JuliaTrustworthyAI/CounterfactualExplanations.jl/issues/178,1
JuliaTrustworthyAI/CounterfactualExplanations.jl,[Generator] Add the MINT generator,https://github.com/JuliaTrustworthyAI/CounterfactualExplanations.jl/issues/165,1
JuliaTrustworthyAI/CounterfactualExplanations.jl,[PERMANENT] Performance profiling,https://github.com/JuliaTrustworthyAI/CounterfactualExplanations.jl/issues/144,2
JuliaTrustworthyAI/CounterfactualExplanations.jl,Allow for user-defined data transformation,https://github.com/JuliaTrustworthyAI/CounterfactualExplanations.jl/issues/143,1
verivital/nnv,"Demo1 for"" Load network using nnvmt from Reluplex""",https://github.com/verivital/nnv/issues/164,1
verivital/nnv,Index exceeds the number of array elements. Index must not exceed 0.  Error in Load_nn (line 40)     nnmtPath = char(allpaths(matches(1)));,https://github.com/verivital/nnv/issues/158,1
verivital/nnv,Unrecognized function or variable 'Load_nn'.,https://github.com/verivital/nnv/issues/157,1
verivital/nnv,Counter example generation,https://github.com/verivital/nnv/issues/128,2
verivital/nnv,Errors in examples and tests,https://github.com/verivital/nnv/issues/126,7
verivital/nnv,Not sure what level of 'error' is acceptable for some of these approximations,https://github.com/verivital/nnv/issues/115,3
verivital/nnv,error in quadprog when verifying a toy example,https://github.com/verivital/nnv/issues/76,11
verivital/nnv,CNN Residual Layer Support,https://github.com/verivital/nnv/issues/50,1
verivital/nnv,CNN layers support / replacement,https://github.com/verivital/nnv/issues/40,3
verivital/nnv,requires communications toolbox,https://github.com/verivital/nnv/issues/32,1
verivital/nnv,Love The Tool,https://github.com/verivital/nnv/issues/18,10
verivital/nnv,Failing unit tests,https://github.com/verivital/nnv/issues/14,2
verivital/nnv,"Add toolbox, addon, and other dependencies to readme, as well as automatic checks to startup_nnv.m",https://github.com/verivital/nnv/issues/12,2
aimat-lab/gcnn_keras,is current code compatible with tf 2.13 ?,https://github.com/aimat-lab/gcnn_keras/issues/114,2
aimat-lab/gcnn_keras,adding PharmaHGT,https://github.com/aimat-lab/gcnn_keras/issues/113,1
aimat-lab/gcnn_keras,SOTA graphs 2022,https://github.com/aimat-lab/gcnn_keras/issues/58,13
Starlitnightly/omicverse,standardized data after batch effects removal by Harmony,https://github.com/Starlitnightly/omicverse/issues/22,4
Starlitnightly/omicverse,TCGA module survial_init error,https://github.com/Starlitnightly/omicverse/issues/20,1
Starlitnightly/omicverse,Can't implicitly convert non-string objects to strings,https://github.com/Starlitnightly/omicverse/issues/16,2
Starlitnightly/omicverse,Pathway analysis with AUCell 'content-length',https://github.com/Starlitnightly/omicverse/issues/15,4
Starlitnightly/omicverse,KeyError: 'content-length,https://github.com/Starlitnightly/omicverse/issues/9,4
TexasInstruments/edgeai-tidl-tools,USE_PROXY variable in dockerfile seems to be wrong ,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/67,1
TexasInstruments/edgeai-tidl-tools,How can I get SDK version on my board,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/63,1
TexasInstruments/edgeai-tidl-tools,"ALLOWLISTING : SUB layer : Elementwise subtraction with none of the inputs constant/initializer (both inputs as variable inputs) is not supported --  file info - tidl_import_common_model_check.cpp , TIDL_checkAddMulSubDivTensorProperties , 293  ",https://github.com/TexasInstruments/edgeai-tidl-tools/issues/58,2
TexasInstruments/edgeai-tidl-tools,Failed to compile onnx model if use PSDK-RTOS's tidl_tools,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/49,1
TexasInstruments/edgeai-tidl-tools,about the setup.sh?,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/44,1
TexasInstruments/edgeai-tidl-tools,Efficientnet_lite4 ONNX compilation failing,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/41,1
TexasInstruments/edgeai-tidl-tools,Dockerfile fails to run,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/39,2
TexasInstruments/edgeai-tidl-tools,[ONNXRuntimeError] : 1 : FAIL : This is an invalid model. Error: the graph is not acyclic.,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/38,2
TexasInstruments/edgeai-tidl-tools,MatMul is not suported now,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/34,1
TexasInstruments/edgeai-tidl-tools,batch processing about this tool?,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/32,1
TexasInstruments/edgeai-tidl-tools,How to use the softmax(dim=1)?,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/23,1
TexasInstruments/edgeai-tidl-tools,Compile pytorch model ,https://github.com/TexasInstruments/edgeai-tidl-tools/issues/2,4
gizatechxyz/orion,Tile,https://github.com/gizatechxyz/orion/issues/183,1
gizatechxyz/orion,NonZero,https://github.com/gizatechxyz/orion/issues/182,1
gizatechxyz/orion,Squeeze,https://github.com/gizatechxyz/orion/issues/181,1
gizatechxyz/orion,Conv,https://github.com/gizatechxyz/orion/issues/178,1
gizatechxyz/orion,Gather,https://github.com/gizatechxyz/orion/issues/177,1
gizatechxyz/orion,Unsqueeze,https://github.com/gizatechxyz/orion/issues/176,1
gizatechxyz/orion,MaxPool,https://github.com/gizatechxyz/orion/issues/126,1
gizatechxyz/orion,feat: Constant Operator,https://github.com/gizatechxyz/orion/issues/123,2
gizatechxyz/orion,Conv,https://github.com/gizatechxyz/orion/issues/94,1
gizatechxyz/orion,feat: Compress,https://github.com/gizatechxyz/orion/issues/93,1
gizatechxyz/orion,Atanh,https://github.com/gizatechxyz/orion/issues/91,1
gizatechxyz/orion,Einsum,https://github.com/gizatechxyz/orion/issues/80,1
IGNF/myria3d,Nuage solitaire avec unique point dans un batch = crash de l'apprentissage,https://github.com/IGNF/myria3d/issues/83,1
master/tensorflow-riemopt,GrNet produces NaN entries in input tensor,https://github.com/master/tensorflow-riemopt/issues/4,2
FreshAirTonight/af2complex,[Question] GPU not utilized,https://github.com/FreshAirTonight/af2complex/issues/22,5
FreshAirTonight/af2complex,'scipy' has no attribute 'spatial',https://github.com/FreshAirTonight/af2complex/issues/21,8
FreshAirTonight/af2complex,Getting low interaction scores with existing complexes,https://github.com/FreshAirTonight/af2complex/issues/18,1
FreshAirTonight/af2complex,Error when generating features with `feature_mode='multimer'`,https://github.com/FreshAirTonight/af2complex/issues/16,2
FreshAirTonight/af2complex,reduced_dbs,https://github.com/FreshAirTonight/af2complex/issues/15,1
FreshAirTonight/af2complex,help setting the env for alphafold,https://github.com/FreshAirTonight/af2complex/issues/14,1
FreshAirTonight/af2complex,Enhanced interface score assessment,https://github.com/FreshAirTonight/af2complex/issues/11,1
FreshAirTonight/af2complex,how can I create the input features for my own dataset by running the py. file? Is it possible to simply the input to only sequence of the protein?,https://github.com/FreshAirTonight/af2complex/issues/9,8
FreshAirTonight/af2complex,Interface clash indicator,https://github.com/FreshAirTonight/af2complex/issues/6,3
FreshAirTonight/af2complex,Can af2complex predict the impact of missense mutations on structure and interaction? and how to run af2complex in docker?,https://github.com/FreshAirTonight/af2complex/issues/5,1
LLNL/merlin,[FEAT] Allow for None and empty string in some batch input,https://github.com/LLNL/merlin/issues/440,2
LLNL/merlin,refactor/status,https://github.com/LLNL/merlin/pull/431,9
LLNL/merlin,Step restart may not work with many workers and long run times,https://github.com/LLNL/merlin/issues/418,2
LLNL/merlin,Add what is the default concurrency value to the documentation,https://github.com/LLNL/merlin/issues/410,1
LLNL/merlin,Basic Workflow examples requires another service?,https://github.com/LLNL/merlin/issues/406,29
LLNL/merlin,[BUG] Provenance File Inconsistency,https://github.com/LLNL/merlin/issues/317,1
tensordiffeq/TensorDiffEq,2D Burgers Equation,https://github.com/tensordiffeq/TensorDiffEq/issues/31,3
tensordiffeq/TensorDiffEq,2D Wave Equation,https://github.com/tensordiffeq/TensorDiffEq/issues/30,13
tensordiffeq/TensorDiffEq,Reproducibility,https://github.com/tensordiffeq/TensorDiffEq/issues/25,3
Merck/deepbgc,Bugs for protein input,https://github.com/Merck/deepbgc/issues/90,1
Merck/deepbgc,how to create negative samples?,https://github.com/Merck/deepbgc/issues/85,1
Merck/deepbgc,WARNING: Tensor flow backened message when running deepbgc info into the CLI,https://github.com/Merck/deepbgc/issues/82,1
Merck/deepbgc,Visualization,https://github.com/Merck/deepbgc/issues/80,1
Merck/deepbgc,bug in get_proteins_by_id affecting pfam annotator,https://github.com/Merck/deepbgc/issues/78,4
Merck/deepbgc,Error during detector training,https://github.com/Merck/deepbgc/issues/73,5
Merck/deepbgc,DeepBGC failed with ValueError: missing molecule_type in annotations,https://github.com/Merck/deepbgc/issues/67,3
Merck/deepbgc,deepbgc pipeline does not seem to use more than 2 cores? ,https://github.com/Merck/deepbgc/issues/65,2
